issue_id,table_name,issue_type,field_name,detected_date,resolved_date,days_to_resolve,severity,resolved_flag,source_system
DQ407033,quality_measures,Missing_Value,zip_code,2024-03-31,2024-04-09,9,Low,1,Manual_Entry
DQ216454,patients,Duplicate_Record,encounter_date,2023-02-21,2023-03-21,28,Critical,1,External_Feed
DQ844276,patients,Format_Error,icd10_code,2024-06-08,2024-07-08,30,Low,0,Manual_Entry
DQ229726,encounters,Out_of_Range,age,2024-05-28,2024-06-16,19,Medium,1,Manual_Entry
DQ888054,patients,Missing_Value,encounter_date,2023-01-01,2023-01-13,12,High,0,External_Feed
DQ423619,patient_surveys,Out_of_Range,patient_id,2024-10-09,2024-10-14,5,Critical,1,External_Feed
DQ663848,patients,Late_Submission,age,2024-12-29,2025-01-16,18,Low,0,External_Feed
DQ227921,encounters,Coding_Error,zip_code,2023-08-17,2023-08-19,2,High,1,External_Feed
DQ963018,quality_measures,Coding_Error,age,2025-10-25,2025-11-24,30,Critical,1,Manual_Entry
DQ800063,lab_results,Missing_Value,total_charges,2024-11-03,2024-11-21,18,Low,1,External_Feed
DQ727004,encounters,Format_Error,icd10_code,2025-03-04,2025-03-11,7,Medium,1,Clarity
DQ713845,encounters,Out_of_Range,patient_id,2023-02-21,2023-03-02,9,High,1,Epic
DQ507597,patients,Referential_Integrity,icd10_code,2024-07-05,2024-08-04,30,Low,1,Epic
DQ578963,patients,Late_Submission,age,2023-10-13,2023-11-01,19,Critical,1,Clarity
DQ039844,patients,Out_of_Range,total_charges,2024-07-05,2024-07-08,3,High,0,External_Feed
DQ505818,encounters,Coding_Error,age,2025-12-16,2025-12-20,4,High,1,External_Feed
DQ290023,encounters,Late_Submission,icd10_code,2024-04-23,2024-04-26,3,High,1,Clarity
DQ027204,lab_results,Coding_Error,age,2023-01-27,2023-02-21,25,Medium,1,External_Feed
DQ567473,patients,Out_of_Range,total_charges,2025-02-17,2025-03-03,14,High,0,External_Feed
DQ658612,patient_surveys,Out_of_Range,performance_rate,2023-10-12,2023-10-16,4,Low,1,Clarity
DQ796017,encounters,Duplicate_Record,encounter_date,2024-07-21,2024-07-30,9,Medium,0,Epic
DQ836358,quality_measures,Late_Submission,performance_rate,2024-12-22,2024-12-31,9,High,1,Manual_Entry
DQ811109,lab_results,Referential_Integrity,icd10_code,2023-10-05,2023-10-17,12,Low,1,Manual_Entry
DQ525333,patients,Coding_Error,encounter_date,2025-11-27,2025-12-12,15,Critical,1,External_Feed
DQ663929,encounters,Format_Error,patient_id,2023-12-22,2024-01-01,10,Low,1,Epic
DQ810136,lab_results,Out_of_Range,patient_id,2025-04-10,2025-05-06,26,High,1,Clarity
DQ972325,patient_surveys,Referential_Integrity,patient_id,2024-06-22,2024-06-22,0,Low,1,Manual_Entry
DQ780812,encounters,Missing_Value,performance_rate,2023-07-23,2023-07-25,2,Medium,1,Manual_Entry
DQ172213,lab_results,Late_Submission,icd10_code,2023-04-12,2023-04-16,4,Medium,1,Manual_Entry
DQ797574,patient_surveys,Coding_Error,performance_rate,2025-05-16,2025-05-28,12,Medium,1,Epic
DQ407940,quality_measures,Out_of_Range,age,2024-05-14,2024-05-17,3,Low,0,Clarity
DQ575270,patient_surveys,Format_Error,encounter_date,2024-12-24,2025-01-16,23,High,1,Manual_Entry
DQ204885,patient_surveys,Missing_Value,icd10_code,2023-04-30,2023-05-21,21,High,1,Manual_Entry
DQ006988,quality_measures,Format_Error,icd10_code,2025-11-23,2025-12-21,28,Low,1,External_Feed
DQ276331,patients,Missing_Value,performance_rate,2023-05-30,2023-06-10,11,Medium,0,Clarity
DQ320579,quality_measures,Format_Error,total_charges,2023-05-31,2023-06-11,11,Critical,0,Manual_Entry
DQ461586,quality_measures,Duplicate_Record,patient_id,2025-04-20,2025-05-14,24,High,1,Manual_Entry
DQ963125,lab_results,Late_Submission,performance_rate,2023-03-30,2023-04-18,19,Medium,1,Clarity
DQ125751,lab_results,Format_Error,zip_code,2023-03-08,2023-03-28,20,Low,1,External_Feed
DQ874801,encounters,Missing_Value,zip_code,2025-12-11,2025-12-25,14,High,1,Manual_Entry
DQ950360,lab_results,Duplicate_Record,age,2024-11-01,2024-11-22,21,Medium,1,Manual_Entry
DQ828243,lab_results,Referential_Integrity,age,2023-01-28,2023-02-14,17,Medium,1,Manual_Entry
DQ970129,patients,Coding_Error,age,2023-04-04,2023-04-22,18,Low,1,External_Feed
DQ348202,encounters,Late_Submission,icd10_code,2025-04-13,2025-05-08,25,High,1,Epic
DQ797829,patients,Coding_Error,performance_rate,2025-06-02,2025-06-22,20,Critical,1,Clarity
DQ068993,patient_surveys,Late_Submission,encounter_date,2024-04-27,2024-04-28,1,Low,1,Clarity
DQ227359,lab_results,Duplicate_Record,age,2024-10-04,2024-10-27,23,Low,1,External_Feed
DQ692754,quality_measures,Duplicate_Record,icd10_code,2024-01-22,2024-01-30,8,Medium,1,External_Feed
DQ304524,lab_results,Missing_Value,zip_code,2025-04-21,2025-04-25,4,High,1,Epic
DQ367986,lab_results,Coding_Error,icd10_code,2024-05-18,2024-06-16,29,Critical,1,Epic
DQ403324,encounters,Out_of_Range,age,2024-12-13,2025-01-08,26,Medium,1,Epic
DQ032637,patients,Out_of_Range,zip_code,2025-05-17,2025-06-07,21,Low,1,Epic
DQ296760,lab_results,Coding_Error,icd10_code,2025-03-11,2025-03-23,12,Low,1,Manual_Entry
DQ135593,patients,Format_Error,age,2023-05-20,2023-05-21,1,Critical,1,Manual_Entry
DQ913914,patients,Coding_Error,total_charges,2023-06-14,2023-07-01,17,High,1,Manual_Entry
DQ007574,encounters,Late_Submission,performance_rate,2025-01-08,2025-01-17,9,Low,1,Manual_Entry
DQ835325,encounters,Out_of_Range,total_charges,2025-07-08,2025-07-18,10,Low,0,Clarity
DQ283609,lab_results,Format_Error,age,2023-01-06,2023-01-16,10,High,0,Manual_Entry
DQ928776,patient_surveys,Format_Error,total_charges,2024-08-15,2024-08-30,15,High,1,Epic
DQ591462,lab_results,Missing_Value,performance_rate,2025-01-16,2025-01-22,6,High,1,Manual_Entry
DQ918049,encounters,Referential_Integrity,performance_rate,2025-07-28,2025-08-06,9,Medium,1,External_Feed
DQ270601,encounters,Out_of_Range,zip_code,2024-05-17,2024-05-26,9,Medium,1,Epic
DQ774145,lab_results,Referential_Integrity,total_charges,2024-04-06,2024-05-04,28,Low,1,External_Feed
DQ318683,patients,Coding_Error,total_charges,2023-02-23,2023-03-10,15,Critical,1,Manual_Entry
DQ162536,patient_surveys,Format_Error,encounter_date,2024-01-01,2024-01-26,25,Critical,0,External_Feed
DQ400604,quality_measures,Duplicate_Record,zip_code,2024-12-28,2025-01-15,18,High,1,Clarity
DQ313463,patients,Late_Submission,encounter_date,2024-05-24,2024-06-04,11,Low,1,Manual_Entry
DQ452086,quality_measures,Format_Error,zip_code,2024-07-27,2024-08-17,21,Critical,1,Manual_Entry
DQ542861,quality_measures,Duplicate_Record,age,2023-06-19,2023-06-26,7,High,1,Clarity
DQ293892,lab_results,Missing_Value,patient_id,2025-06-13,2025-06-14,1,Critical,1,Epic
DQ949027,patient_surveys,Duplicate_Record,zip_code,2025-10-11,2025-10-24,13,High,1,Clarity
DQ625413,patients,Referential_Integrity,performance_rate,2024-11-14,2024-11-18,4,Low,1,Manual_Entry
DQ029016,patient_surveys,Late_Submission,performance_rate,2024-12-31,2025-01-16,16,Critical,1,Epic
DQ804531,patient_surveys,Duplicate_Record,icd10_code,2023-08-26,2023-09-21,26,Medium,1,Manual_Entry
DQ250137,patient_surveys,Out_of_Range,icd10_code,2024-09-20,2024-10-08,18,Critical,1,External_Feed
DQ321791,encounters,Coding_Error,age,2025-03-24,2025-04-08,15,High,1,Manual_Entry
DQ839170,lab_results,Missing_Value,total_charges,2024-09-13,2024-10-13,30,Low,1,Manual_Entry
DQ356383,lab_results,Duplicate_Record,total_charges,2025-01-14,2025-01-31,17,Medium,1,Epic
DQ703037,patients,Late_Submission,patient_id,2025-11-07,2025-11-10,3,Critical,1,Manual_Entry
DQ843606,patients,Referential_Integrity,zip_code,2025-03-26,2025-04-15,20,Medium,0,Manual_Entry
DQ938968,quality_measures,Missing_Value,patient_id,2023-12-01,2023-12-26,25,Low,1,Epic
DQ743542,quality_measures,Coding_Error,patient_id,2024-10-04,2024-10-06,2,Critical,1,Clarity
DQ030452,patients,Format_Error,age,2025-08-06,2025-08-11,5,High,0,Manual_Entry
DQ713395,patient_surveys,Coding_Error,icd10_code,2023-02-20,2023-03-14,22,High,0,Manual_Entry
DQ885165,quality_measures,Referential_Integrity,icd10_code,2023-10-19,2023-11-16,28,Critical,1,Manual_Entry
DQ610425,lab_results,Late_Submission,age,2024-09-29,2024-10-20,21,Critical,1,External_Feed
DQ312923,quality_measures,Format_Error,performance_rate,2024-02-19,2024-03-06,16,Low,1,Manual_Entry
DQ122020,encounters,Format_Error,zip_code,2023-05-07,2023-05-29,22,Low,1,Clarity
DQ884424,encounters,Format_Error,zip_code,2023-12-21,2024-01-06,16,Critical,1,External_Feed
DQ017705,patients,Coding_Error,encounter_date,2023-10-12,2023-10-24,12,Medium,1,Epic
DQ054929,encounters,Duplicate_Record,encounter_date,2024-08-05,2024-09-03,29,High,0,Epic
DQ727795,patient_surveys,Format_Error,zip_code,2024-11-25,2024-12-12,17,High,1,Clarity
DQ356932,quality_measures,Duplicate_Record,performance_rate,2023-10-03,2023-10-15,12,Critical,1,Epic
DQ635794,quality_measures,Missing_Value,total_charges,2024-04-02,2024-04-07,5,Medium,1,External_Feed
DQ462475,encounters,Missing_Value,total_charges,2025-12-22,2026-01-04,13,Medium,1,Manual_Entry
DQ706912,patient_surveys,Format_Error,age,2025-12-15,2026-01-13,29,Medium,1,Epic
DQ915342,quality_measures,Duplicate_Record,zip_code,2025-08-06,2025-09-05,30,Critical,1,Clarity
DQ030865,patients,Duplicate_Record,zip_code,2025-01-25,2025-02-15,21,High,1,Clarity
DQ634177,lab_results,Missing_Value,performance_rate,2025-01-11,2025-01-12,1,Critical,1,External_Feed
DQ189637,encounters,Coding_Error,patient_id,2024-12-29,2024-12-31,2,Low,1,Epic
DQ206400,lab_results,Duplicate_Record,icd10_code,2024-04-15,2024-05-15,30,Low,1,Epic
DQ550166,quality_measures,Out_of_Range,encounter_date,2025-08-01,2025-08-28,27,High,0,Clarity
DQ604881,encounters,Coding_Error,age,2024-11-10,2024-11-17,7,Critical,1,Clarity
DQ997394,quality_measures,Coding_Error,encounter_date,2025-12-26,2026-01-18,23,Low,1,External_Feed
DQ691148,patients,Duplicate_Record,patient_id,2025-01-08,2025-02-02,25,High,1,Epic
DQ607011,patient_surveys,Duplicate_Record,patient_id,2023-03-02,2023-03-03,1,Critical,1,Manual_Entry
DQ842326,encounters,Duplicate_Record,age,2023-06-02,2023-06-03,1,Critical,1,External_Feed
DQ618646,patients,Late_Submission,performance_rate,2023-06-22,2023-07-22,30,Low,0,External_Feed
DQ539405,patient_surveys,Referential_Integrity,age,2025-07-11,2025-07-22,11,Critical,1,Clarity
DQ714299,lab_results,Late_Submission,patient_id,2024-01-06,2024-01-12,6,Medium,1,Clarity
DQ116366,lab_results,Referential_Integrity,icd10_code,2023-09-01,2023-09-02,1,High,1,Clarity
DQ683877,lab_results,Coding_Error,total_charges,2025-09-02,2025-09-16,14,Critical,1,Epic
DQ270328,encounters,Missing_Value,age,2025-04-26,2025-05-18,22,Low,1,External_Feed
DQ862978,encounters,Duplicate_Record,icd10_code,2025-12-01,2025-12-28,27,Low,1,Epic
DQ540598,patients,Missing_Value,total_charges,2023-12-21,2024-01-02,12,Medium,1,Manual_Entry
DQ091222,patients,Missing_Value,encounter_date,2024-09-26,2024-10-16,20,Low,1,Epic
DQ484443,lab_results,Format_Error,performance_rate,2024-01-14,2024-01-24,10,Critical,1,Clarity
DQ194524,patient_surveys,Missing_Value,encounter_date,2025-01-01,2025-01-01,0,Medium,1,Manual_Entry
DQ875443,patients,Missing_Value,patient_id,2023-10-07,2023-10-19,12,Medium,1,Epic
DQ552728,patients,Duplicate_Record,age,2024-10-04,2024-10-13,9,High,1,Epic
DQ902806,encounters,Coding_Error,icd10_code,2025-07-15,2025-07-29,14,Low,1,Clarity
DQ058901,patients,Referential_Integrity,patient_id,2024-07-03,2024-07-22,19,Critical,1,Epic
DQ721501,patients,Format_Error,encounter_date,2024-01-08,2024-01-30,22,Low,1,Clarity
DQ123380,patient_surveys,Missing_Value,zip_code,2025-09-18,2025-10-02,14,Critical,1,External_Feed
DQ618750,patient_surveys,Late_Submission,icd10_code,2023-08-13,2023-08-26,13,Critical,1,Manual_Entry
DQ328374,lab_results,Duplicate_Record,performance_rate,2024-04-11,2024-04-30,19,High,0,Manual_Entry
DQ602541,encounters,Referential_Integrity,total_charges,2023-07-28,2023-08-12,15,Low,1,Epic
DQ834578,patient_surveys,Late_Submission,encounter_date,2025-11-14,2025-11-16,2,High,1,External_Feed
DQ951478,patients,Out_of_Range,total_charges,2025-07-03,2025-07-10,7,High,1,External_Feed
DQ495226,lab_results,Out_of_Range,age,2023-02-24,2023-03-22,26,Low,1,Manual_Entry
DQ403486,encounters,Duplicate_Record,performance_rate,2025-08-24,2025-08-30,6,Medium,1,Manual_Entry
DQ247625,quality_measures,Referential_Integrity,icd10_code,2024-07-02,2024-07-23,21,High,1,Epic
DQ594594,quality_measures,Format_Error,total_charges,2023-12-24,2024-01-23,30,Critical,1,Epic
DQ647259,quality_measures,Duplicate_Record,total_charges,2023-10-07,2023-10-17,10,Low,1,Clarity
DQ363464,encounters,Out_of_Range,age,2025-06-07,2025-06-10,3,Critical,1,Clarity
DQ668195,patients,Missing_Value,patient_id,2025-04-22,2025-05-08,16,Low,0,Epic
DQ738704,quality_measures,Coding_Error,patient_id,2025-03-27,2025-04-09,13,Critical,1,External_Feed
DQ427453,quality_measures,Referential_Integrity,encounter_date,2024-12-22,2025-01-02,11,Low,1,External_Feed
DQ047972,encounters,Duplicate_Record,icd10_code,2023-01-20,2023-02-17,28,Medium,1,Epic
DQ015004,lab_results,Missing_Value,encounter_date,2024-04-28,2024-05-15,17,Medium,1,Epic
DQ832606,lab_results,Out_of_Range,encounter_date,2024-05-07,2024-06-06,30,Medium,1,Manual_Entry
DQ840859,lab_results,Out_of_Range,age,2023-01-22,2023-02-06,15,Low,0,Epic
DQ298272,quality_measures,Missing_Value,encounter_date,2025-01-21,2025-02-18,28,High,1,Manual_Entry
DQ700284,patient_surveys,Duplicate_Record,age,2025-07-11,2025-07-27,16,Critical,1,Manual_Entry
DQ406128,patient_surveys,Duplicate_Record,encounter_date,2024-04-05,2024-04-16,11,Critical,1,Epic
DQ892983,encounters,Late_Submission,age,2023-02-13,2023-03-01,16,Critical,1,Clarity
DQ507703,encounters,Out_of_Range,icd10_code,2025-12-10,2025-12-25,15,High,1,Clarity
DQ012179,lab_results,Format_Error,patient_id,2025-07-06,2025-07-25,19,Low,1,Manual_Entry
DQ979129,encounters,Coding_Error,zip_code,2023-04-12,2023-04-19,7,Medium,1,Manual_Entry
DQ884327,lab_results,Format_Error,patient_id,2024-03-29,2024-04-01,3,Low,1,Clarity
DQ965919,quality_measures,Referential_Integrity,age,2023-08-29,2023-08-30,1,Critical,1,Epic
DQ134590,quality_measures,Coding_Error,total_charges,2023-06-22,2023-06-27,5,Critical,1,Epic
DQ522697,quality_measures,Missing_Value,encounter_date,2023-01-23,2023-01-27,4,High,1,External_Feed
DQ238547,lab_results,Referential_Integrity,zip_code,2025-10-18,2025-10-31,13,Low,0,External_Feed
DQ816729,patient_surveys,Coding_Error,zip_code,2024-05-13,2024-05-24,11,High,1,Epic
DQ976920,patient_surveys,Coding_Error,zip_code,2025-01-01,2025-01-29,28,Critical,1,Clarity
DQ926116,encounters,Duplicate_Record,icd10_code,2023-04-11,2023-05-09,28,Medium,1,Manual_Entry
DQ246596,encounters,Missing_Value,patient_id,2023-10-10,2023-11-02,23,High,0,External_Feed
DQ614899,encounters,Referential_Integrity,age,2025-07-28,2025-08-09,12,Low,1,Manual_Entry
DQ984786,quality_measures,Out_of_Range,icd10_code,2024-06-23,2024-07-17,24,Critical,1,Epic
DQ435307,quality_measures,Duplicate_Record,patient_id,2024-03-08,2024-03-08,0,Critical,0,Manual_Entry
DQ055378,quality_measures,Referential_Integrity,age,2024-01-28,2024-01-31,3,Low,1,External_Feed
DQ589333,lab_results,Coding_Error,age,2024-11-19,2024-12-01,12,High,1,External_Feed
DQ324771,patients,Duplicate_Record,performance_rate,2023-07-11,2023-08-04,24,Low,1,Clarity
DQ045115,patient_surveys,Late_Submission,zip_code,2025-06-03,2025-07-03,30,Critical,1,Manual_Entry
DQ563894,patients,Format_Error,encounter_date,2024-03-11,2024-03-26,15,Low,1,External_Feed
DQ225451,patient_surveys,Missing_Value,total_charges,2025-08-05,2025-09-02,28,Low,1,External_Feed
DQ046613,encounters,Out_of_Range,encounter_date,2024-07-31,2024-08-27,27,Medium,1,External_Feed
DQ945920,encounters,Referential_Integrity,total_charges,2025-03-03,2025-03-31,28,Low,0,Clarity
DQ930596,quality_measures,Late_Submission,icd10_code,2023-07-10,2023-08-05,26,Medium,1,Epic
DQ863331,encounters,Coding_Error,performance_rate,2024-01-26,2024-01-27,1,Medium,1,Manual_Entry
DQ099957,encounters,Missing_Value,total_charges,2023-01-28,2023-02-24,27,Low,1,Clarity
DQ842625,patients,Referential_Integrity,icd10_code,2024-05-24,2024-06-15,22,Medium,1,Clarity
DQ548779,patient_surveys,Referential_Integrity,age,2023-02-20,2023-03-02,10,Low,1,Epic
DQ371384,patient_surveys,Format_Error,age,2025-10-31,2025-11-11,11,High,1,Clarity
DQ728885,quality_measures,Out_of_Range,icd10_code,2025-01-27,2025-02-25,29,Critical,1,Clarity
DQ950016,encounters,Out_of_Range,encounter_date,2025-02-23,2025-03-16,21,Medium,0,Manual_Entry
DQ510030,lab_results,Duplicate_Record,age,2023-04-01,2023-04-08,7,Critical,1,Manual_Entry
DQ153285,quality_measures,Out_of_Range,zip_code,2024-04-18,2024-04-26,8,Low,1,Clarity
DQ544702,patients,Referential_Integrity,total_charges,2024-04-04,2024-04-08,4,Critical,1,Clarity
DQ964126,encounters,Coding_Error,icd10_code,2025-03-25,2025-04-05,11,Medium,1,Clarity
DQ389397,lab_results,Coding_Error,performance_rate,2024-05-09,2024-05-26,17,Medium,1,Epic
DQ029191,patient_surveys,Format_Error,encounter_date,2023-01-21,2023-02-02,12,Medium,1,Clarity
DQ841358,lab_results,Coding_Error,total_charges,2024-03-07,2024-03-08,1,Critical,1,Clarity
DQ671448,patients,Referential_Integrity,icd10_code,2025-06-18,2025-07-05,17,Medium,1,Clarity
DQ647555,patients,Coding_Error,patient_id,2023-07-07,2023-07-19,12,Medium,1,Clarity
DQ484250,quality_measures,Coding_Error,age,2023-05-25,2023-05-26,1,High,1,Manual_Entry
DQ328584,quality_measures,Out_of_Range,total_charges,2023-10-09,2023-10-27,18,Medium,1,Clarity
DQ268299,quality_measures,Missing_Value,zip_code,2023-11-04,2023-11-07,3,Medium,1,Epic
DQ859460,lab_results,Out_of_Range,zip_code,2023-01-24,2023-02-08,15,Medium,1,External_Feed
DQ112536,quality_measures,Duplicate_Record,total_charges,2023-05-15,2023-05-24,9,High,1,Manual_Entry
DQ044760,quality_measures,Missing_Value,patient_id,2024-04-04,2024-04-16,12,High,1,Manual_Entry
DQ906930,patients,Coding_Error,zip_code,2024-12-06,2025-01-05,30,High,1,Clarity
DQ308109,lab_results,Missing_Value,performance_rate,2025-09-21,2025-10-20,29,High,0,Manual_Entry
DQ191474,quality_measures,Referential_Integrity,zip_code,2023-03-26,2023-04-18,23,Medium,1,Manual_Entry
DQ464906,patients,Out_of_Range,age,2025-05-31,2025-06-01,1,Critical,1,External_Feed
DQ048468,encounters,Missing_Value,total_charges,2025-09-15,2025-10-10,25,High,1,Clarity
DQ870235,patients,Out_of_Range,performance_rate,2024-11-14,2024-12-07,23,Low,1,Clarity
DQ638150,quality_measures,Format_Error,encounter_date,2024-01-30,2024-02-28,29,High,1,Clarity
DQ033521,quality_measures,Format_Error,performance_rate,2023-01-07,2023-01-18,11,Critical,1,Manual_Entry
DQ355933,patients,Out_of_Range,age,2023-10-16,2023-11-11,26,Low,1,Epic
DQ085470,encounters,Duplicate_Record,age,2025-10-03,2025-10-14,11,High,1,Manual_Entry
DQ572351,patients,Format_Error,encounter_date,2024-10-10,2024-10-13,3,Low,1,External_Feed
DQ319694,encounters,Missing_Value,age,2023-05-21,2023-05-31,10,Low,1,Manual_Entry
DQ105133,lab_results,Out_of_Range,icd10_code,2025-02-19,2025-02-22,3,Critical,1,Clarity
DQ006129,patient_surveys,Format_Error,icd10_code,2025-11-30,2025-12-30,30,High,1,Epic
DQ009705,patients,Missing_Value,age,2025-12-12,2025-12-27,15,Low,1,External_Feed
DQ419554,patient_surveys,Missing_Value,performance_rate,2025-01-29,2025-02-02,4,Low,1,Epic
DQ518014,patients,Out_of_Range,zip_code,2025-05-26,2025-06-08,13,High,1,External_Feed
DQ073948,patient_surveys,Out_of_Range,icd10_code,2023-06-16,2023-06-24,8,Critical,1,Manual_Entry
DQ849824,patient_surveys,Missing_Value,total_charges,2023-11-23,2023-12-03,10,Medium,1,External_Feed
DQ216920,quality_measures,Referential_Integrity,zip_code,2023-06-30,2023-07-27,27,Critical,1,Manual_Entry
DQ079861,encounters,Late_Submission,performance_rate,2024-05-31,2024-06-13,13,Low,1,External_Feed
DQ296013,encounters,Duplicate_Record,zip_code,2025-04-19,2025-05-11,22,Low,1,External_Feed
DQ919852,lab_results,Coding_Error,patient_id,2023-08-31,2023-09-06,6,High,1,External_Feed
DQ213628,quality_measures,Late_Submission,total_charges,2025-08-15,2025-08-20,5,Low,1,Clarity
